,Name,Address,Phone
16,['Iqbal Herbal & Homoeo Laboratories '],"['77/A,  Industrial Estate, hayatabad.', 'P.C. 25100', 'Peshawar', 'Khyber Pakhtunkhwa', '13/C, Cantonment Super Market, Cantt.', 'P.C. 25000', 'Peshawar', 'Khyber Pakhtunkhwa', '33-A, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', 'A/12, Spinzar Plaza, University Road.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Flat #06, 4th Floor, Block-B, Jawad Tower, University Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '89-D Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', '7-C, Opp: Sport Complex, Qayam Stadium, Bara Road, Cantt.', 'Peshawar', 'Khyber Pakhtunkhwa', '15-D, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', '27-28 B, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', 'C-18, Rehman Market, Namak Mandi.', 'Peshawar', 'Khyber Pakhtunkhwa', 'W-33, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Plot No.97, Industrial Estate, Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '126-B, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', 'TF-217, Deans Trade Center, Cantt.', 'Peshawar', 'Khyber Pakhtunkhwa', '51, Industrial Estate, Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '84-B, S.I.E., Kohat Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '65-B, Small Industrial Estate, Kohat Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '115, Hotel Noor Building, Mewa Mandi.', 'Peshawar', 'Khyber Pakhtunkhwa', '149, Industrial Estate, Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Office 9, First Floor, Zameer Plaza, Pajaggi Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '97-K, Industrial Estate, Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '89-D Industrial Estate Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Industrial Estate Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Industrial Estate Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '203-B City Towers University Road.', 'Peshawar', 'Khyber Pakhtunkhwa']",[]
17,['Haji Noor Elahi & Sons (pvt) Ltd. '],"['77/A,  Industrial Estate, hayatabad.', 'P.C. 25100', 'Peshawar', 'Khyber Pakhtunkhwa', '13/C, Cantonment Super Market, Cantt.', 'P.C. 25000', 'Peshawar', 'Khyber Pakhtunkhwa', '33-A, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', 'A/12, Spinzar Plaza, University Road.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Flat #06, 4th Floor, Block-B, Jawad Tower, University Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '89-D Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', '7-C, Opp: Sport Complex, Qayam Stadium, Bara Road, Cantt.', 'Peshawar', 'Khyber Pakhtunkhwa', '15-D, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', '27-28 B, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', 'C-18, Rehman Market, Namak Mandi.', 'Peshawar', 'Khyber Pakhtunkhwa', 'W-33, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Plot No.97, Industrial Estate, Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '126-B, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', 'TF-217, Deans Trade Center, Cantt.', 'Peshawar', 'Khyber Pakhtunkhwa', '51, Industrial Estate, Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '84-B, S.I.E., Kohat Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '65-B, Small Industrial Estate, Kohat Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '115, Hotel Noor Building, Mewa Mandi.', 'Peshawar', 'Khyber Pakhtunkhwa', '149, Industrial Estate, Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Office 9, First Floor, Zameer Plaza, Pajaggi Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '97-K, Industrial Estate, Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '89-D Industrial Estate Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Industrial Estate Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Industrial Estate Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '203-B City Towers University Road.', 'Peshawar', 'Khyber Pakhtunkhwa']",[]
18,['Fedro Pharmaceutical Laboratories Ltd. '],"['77/A,  Industrial Estate, hayatabad.', 'P.C. 25100', 'Peshawar', 'Khyber Pakhtunkhwa', '13/C, Cantonment Super Market, Cantt.', 'P.C. 25000', 'Peshawar', 'Khyber Pakhtunkhwa', '33-A, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', 'A/12, Spinzar Plaza, University Road.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Flat #06, 4th Floor, Block-B, Jawad Tower, University Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '89-D Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', '7-C, Opp: Sport Complex, Qayam Stadium, Bara Road, Cantt.', 'Peshawar', 'Khyber Pakhtunkhwa', '15-D, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', '27-28 B, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', 'C-18, Rehman Market, Namak Mandi.', 'Peshawar', 'Khyber Pakhtunkhwa', 'W-33, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Plot No.97, Industrial Estate, Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '126-B, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', 'TF-217, Deans Trade Center, Cantt.', 'Peshawar', 'Khyber Pakhtunkhwa', '51, Industrial Estate, Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '84-B, S.I.E., Kohat Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '65-B, Small Industrial Estate, Kohat Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '115, Hotel Noor Building, Mewa Mandi.', 'Peshawar', 'Khyber Pakhtunkhwa', '149, Industrial Estate, Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Office 9, First Floor, Zameer Plaza, Pajaggi Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '97-K, Industrial Estate, Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '89-D Industrial Estate Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Industrial Estate Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Industrial Estate Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '203-B City Towers University Road.', 'Peshawar', 'Khyber Pakhtunkhwa']",[]
19,['Livestock & Poultry Health Services '],"['77/A,  Industrial Estate, hayatabad.', 'P.C. 25100', 'Peshawar', 'Khyber Pakhtunkhwa', '13/C, Cantonment Super Market, Cantt.', 'P.C. 25000', 'Peshawar', 'Khyber Pakhtunkhwa', '33-A, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', 'A/12, Spinzar Plaza, University Road.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Flat #06, 4th Floor, Block-B, Jawad Tower, University Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '89-D Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', '7-C, Opp: Sport Complex, Qayam Stadium, Bara Road, Cantt.', 'Peshawar', 'Khyber Pakhtunkhwa', '15-D, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', '27-28 B, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', 'C-18, Rehman Market, Namak Mandi.', 'Peshawar', 'Khyber Pakhtunkhwa', 'W-33, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Plot No.97, Industrial Estate, Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '126-B, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', 'TF-217, Deans Trade Center, Cantt.', 'Peshawar', 'Khyber Pakhtunkhwa', '51, Industrial Estate, Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '84-B, S.I.E., Kohat Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '65-B, Small Industrial Estate, Kohat Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '115, Hotel Noor Building, Mewa Mandi.', 'Peshawar', 'Khyber Pakhtunkhwa', '149, Industrial Estate, Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Office 9, First Floor, Zameer Plaza, Pajaggi Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '97-K, Industrial Estate, Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '89-D Industrial Estate Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Industrial Estate Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Industrial Estate Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '203-B City Towers University Road.', 'Peshawar', 'Khyber Pakhtunkhwa']",[]
20,['Rakaposhi Pharmaceutical (pvt) Ltd. '],"['77/A,  Industrial Estate, hayatabad.', 'P.C. 25100', 'Peshawar', 'Khyber Pakhtunkhwa', '13/C, Cantonment Super Market, Cantt.', 'P.C. 25000', 'Peshawar', 'Khyber Pakhtunkhwa', '33-A, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', 'A/12, Spinzar Plaza, University Road.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Flat #06, 4th Floor, Block-B, Jawad Tower, University Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '89-D Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', '7-C, Opp: Sport Complex, Qayam Stadium, Bara Road, Cantt.', 'Peshawar', 'Khyber Pakhtunkhwa', '15-D, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', '27-28 B, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', 'C-18, Rehman Market, Namak Mandi.', 'Peshawar', 'Khyber Pakhtunkhwa', 'W-33, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Plot No.97, Industrial Estate, Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '126-B, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', 'TF-217, Deans Trade Center, Cantt.', 'Peshawar', 'Khyber Pakhtunkhwa', '51, Industrial Estate, Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '84-B, S.I.E., Kohat Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '65-B, Small Industrial Estate, Kohat Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '115, Hotel Noor Building, Mewa Mandi.', 'Peshawar', 'Khyber Pakhtunkhwa', '149, Industrial Estate, Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Office 9, First Floor, Zameer Plaza, Pajaggi Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '97-K, Industrial Estate, Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '89-D Industrial Estate Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Industrial Estate Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Industrial Estate Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '203-B City Towers University Road.', 'Peshawar', 'Khyber Pakhtunkhwa']",[]
21,['Atlantic Pharmaceuticals Pvt Limited '],"['77/A,  Industrial Estate, hayatabad.', 'P.C. 25100', 'Peshawar', 'Khyber Pakhtunkhwa', '13/C, Cantonment Super Market, Cantt.', 'P.C. 25000', 'Peshawar', 'Khyber Pakhtunkhwa', '33-A, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', 'A/12, Spinzar Plaza, University Road.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Flat #06, 4th Floor, Block-B, Jawad Tower, University Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '89-D Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', '7-C, Opp: Sport Complex, Qayam Stadium, Bara Road, Cantt.', 'Peshawar', 'Khyber Pakhtunkhwa', '15-D, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', '27-28 B, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', 'C-18, Rehman Market, Namak Mandi.', 'Peshawar', 'Khyber Pakhtunkhwa', 'W-33, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Plot No.97, Industrial Estate, Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '126-B, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', 'TF-217, Deans Trade Center, Cantt.', 'Peshawar', 'Khyber Pakhtunkhwa', '51, Industrial Estate, Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '84-B, S.I.E., Kohat Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '65-B, Small Industrial Estate, Kohat Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '115, Hotel Noor Building, Mewa Mandi.', 'Peshawar', 'Khyber Pakhtunkhwa', '149, Industrial Estate, Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Office 9, First Floor, Zameer Plaza, Pajaggi Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '97-K, Industrial Estate, Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '89-D Industrial Estate Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Industrial Estate Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Industrial Estate Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '203-B City Towers University Road.', 'Peshawar', 'Khyber Pakhtunkhwa']",[]
22,['Nova Pharmaceuticals (pvt) Ltd. '],"['77/A,  Industrial Estate, hayatabad.', 'P.C. 25100', 'Peshawar', 'Khyber Pakhtunkhwa', '13/C, Cantonment Super Market, Cantt.', 'P.C. 25000', 'Peshawar', 'Khyber Pakhtunkhwa', '33-A, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', 'A/12, Spinzar Plaza, University Road.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Flat #06, 4th Floor, Block-B, Jawad Tower, University Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '89-D Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', '7-C, Opp: Sport Complex, Qayam Stadium, Bara Road, Cantt.', 'Peshawar', 'Khyber Pakhtunkhwa', '15-D, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', '27-28 B, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', 'C-18, Rehman Market, Namak Mandi.', 'Peshawar', 'Khyber Pakhtunkhwa', 'W-33, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Plot No.97, Industrial Estate, Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '126-B, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', 'TF-217, Deans Trade Center, Cantt.', 'Peshawar', 'Khyber Pakhtunkhwa', '51, Industrial Estate, Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '84-B, S.I.E., Kohat Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '65-B, Small Industrial Estate, Kohat Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '115, Hotel Noor Building, Mewa Mandi.', 'Peshawar', 'Khyber Pakhtunkhwa', '149, Industrial Estate, Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Office 9, First Floor, Zameer Plaza, Pajaggi Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '97-K, Industrial Estate, Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '89-D Industrial Estate Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Industrial Estate Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Industrial Estate Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '203-B City Towers University Road.', 'Peshawar', 'Khyber Pakhtunkhwa']",[]
23,['Atlantic Pharmaceuticals (pvt) Ltd. '],"['77/A,  Industrial Estate, hayatabad.', 'P.C. 25100', 'Peshawar', 'Khyber Pakhtunkhwa', '13/C, Cantonment Super Market, Cantt.', 'P.C. 25000', 'Peshawar', 'Khyber Pakhtunkhwa', '33-A, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', 'A/12, Spinzar Plaza, University Road.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Flat #06, 4th Floor, Block-B, Jawad Tower, University Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '89-D Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', '7-C, Opp: Sport Complex, Qayam Stadium, Bara Road, Cantt.', 'Peshawar', 'Khyber Pakhtunkhwa', '15-D, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', '27-28 B, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', 'C-18, Rehman Market, Namak Mandi.', 'Peshawar', 'Khyber Pakhtunkhwa', 'W-33, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Plot No.97, Industrial Estate, Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '126-B, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', 'TF-217, Deans Trade Center, Cantt.', 'Peshawar', 'Khyber Pakhtunkhwa', '51, Industrial Estate, Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '84-B, S.I.E., Kohat Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '65-B, Small Industrial Estate, Kohat Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '115, Hotel Noor Building, Mewa Mandi.', 'Peshawar', 'Khyber Pakhtunkhwa', '149, Industrial Estate, Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Office 9, First Floor, Zameer Plaza, Pajaggi Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '97-K, Industrial Estate, Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '89-D Industrial Estate Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Industrial Estate Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Industrial Estate Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '203-B City Towers University Road.', 'Peshawar', 'Khyber Pakhtunkhwa']",[]
24,['Bryon Pharmaceuticals (pvt) Ltd. '],"['77/A,  Industrial Estate, hayatabad.', 'P.C. 25100', 'Peshawar', 'Khyber Pakhtunkhwa', '13/C, Cantonment Super Market, Cantt.', 'P.C. 25000', 'Peshawar', 'Khyber Pakhtunkhwa', '33-A, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', 'A/12, Spinzar Plaza, University Road.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Flat #06, 4th Floor, Block-B, Jawad Tower, University Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '89-D Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', '7-C, Opp: Sport Complex, Qayam Stadium, Bara Road, Cantt.', 'Peshawar', 'Khyber Pakhtunkhwa', '15-D, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', '27-28 B, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', 'C-18, Rehman Market, Namak Mandi.', 'Peshawar', 'Khyber Pakhtunkhwa', 'W-33, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Plot No.97, Industrial Estate, Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '126-B, Industrial Estate, Hayatabad.', 'Peshawar', 'Khyber Pakhtunkhwa', 'TF-217, Deans Trade Center, Cantt.', 'Peshawar', 'Khyber Pakhtunkhwa', '51, Industrial Estate, Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '84-B, S.I.E., Kohat Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '65-B, Small Industrial Estate, Kohat Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '115, Hotel Noor Building, Mewa Mandi.', 'Peshawar', 'Khyber Pakhtunkhwa', '149, Industrial Estate, Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Office 9, First Floor, Zameer Plaza, Pajaggi Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '97-K, Industrial Estate, Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '89-D Industrial Estate Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Industrial Estate Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', 'Industrial Estate Jamrud Road.', 'Peshawar', 'Khyber Pakhtunkhwa', '203-B City Towers University Road.', 'Peshawar', 'Khyber Pakhtunkhwa']",[]
